id,type,latitude,longitude,streetName,slots
197,BIKE,41.387295,2.141539,Gelabert,9
207,BIKE,41.390828,2.136665,Avda. Diagonal,16
251,BIKE,41.425405,2.185226,Cardenal Tedeschini,16
258,BIKE,41.442167,2.193032,Fernando Pessoa,1
269,BIKE,41.448128,2.192826,Via Barcino,2
299,BIKE,41.433965,2.175199,Carrer de l'Escultor Ordóñez,18
302,BIKE,41.39065,2.111615,Cavallers,6
314,BIKE,41.37836,2.129737,Rambla del Brasil,6
340,BIKE,41.436145,2.204634,Sant Adrià,10
343,BIKE,41.438886,2.199598,Campana de la Maquinista,23
345,BIKE,41.363093,2.139771,Pl. Teresa de Claramunt,7
362,BIKE,41.397006,2.17057,Bailén,14
374,BIKE,41.395,2.16123,Passeig de Gràcia,25
380,BIKE,41.385463,2.174252,Duran i Bas,1
381,BIKE,41.381607,2.167667,Agustí Duran i Sanpere,7
414,BIKE,41.393744,2.176451,Casp,4
491,BIKE-ELECTRIC,41.37252,2.12898,(PK) C/ DE CARRERAS I CANDI,5
494,BIKE-ELECTRIC,41.389481,2.165357,RAMBLA CATALUNYA,14
6,BIKE,41.391349,2.18061,Pg Lluís Companys,28
14,BIKE,41.384675,2.185039,Avinguda del Marques Argentera,26
56,BIKE,41.377011,2.175834,Portal de Santa Madrona,12
62,BIKE,41.387142,2.168858,Pl. Catalunya,17
82,BIKE,41.379016,2.153799,Rocafort,11
102,BIKE,41.39218,2.14213,Av. Diagonal,18
108,BIKE,41.402314,2.164961,Indústria,4
140,BIKE,41.38063,2.15614,Viladomat,20
158,BIKE,41.411741,2.218546,Rambla de Prim,15
183,BIKE,41.372338,2.141875,Gavà,6
222,BIKE,41.40124,2.157483,Carrer del Canó,19
250,BIKE,41.425905,2.19115,Portugal,8
253,BIKE,41.429977,2.191821,Onze de Setembre,13
262,BIKE,41.379821,2.152496,Rocafort,2
264,BIKE,41.439949,2.197033,República Dominicana,5
288,BIKE,41.429636,2.174487,Pl. Virrei Amat,9
314,BIKE,41.37836,2.129737,Rambla del Brasil,5
324,BIKE,41.396938,2.136258,Reina Victoria,1
337,BIKE,41.398719,2.120422,Carme Karr,22
340,BIKE,41.436145,2.204634,Sant Adrià,9
350,BIKE,41.391833,2.14812,Villarroel,12
378,BIKE,41.378516,2.176716,Pl.Joaquim Xira i Palau,13
385,BIKE,41.387978,2.155266,Casanova,14
414,BIKE,41.393744,2.176451,Casp,0
415,BIKE,41.379374,2.168921,Rambla del Raval,8
4,BIKE,41.39347,2.18149,Ribes,4
6,BIKE,41.391349,2.18061,Pg Lluís Companys,27
20,BIKE,41.410166,2.175759,Cartagena,1
46,BIKE,41.388359,2.193004,Ramon trias Fargas,3
82,BIKE,41.379016,2.153799,Rocafort,9
144,BIKE,41.40562,2.19764,Castella,13
212,BIKE,41.39239,2.130945,Av. Sarrià,9
250,BIKE,41.425905,2.19115,Portugal,6
255,BIKE,41.431183,2.185852,Irlanda,12
340,BIKE,41.436145,2.204634,Sant Adrià,8
343,BIKE,41.438886,2.199598,Campana de la Maquinista,26
380,BIKE,41.385463,2.174252,Duran i Bas,2
385,BIKE,41.387978,2.155266,Casanova,13
395,BIKE,41.386009,2.170212,Pl. Catalunya,5
20,BIKE,41.410166,2.175759,Cartagena,2
46,BIKE,41.388359,2.193004,Ramon trias Fargas,4
129,BIKE,41.37709,2.16124,Manso,17
139,BIKE,41.418035,2.206023,Gran Vía,11
157,BIKE,41.412947,2.217819,C/ LLULL - RBLA. PRIM,1
163,BIKE,41.3942,2.20077,Avda. Icaria,10
170,BIKE,41.389732,2.199934,Avda. Litoral,25
197,BIKE,41.387295,2.141539,Gelabert,10
208,BIKE,41.391451,2.139116,Avda. Diagonal,22
253,BIKE,41.429977,2.191821,Onze de Setembre,12
288,BIKE,41.429636,2.174487,Pl. Virrei Amat,8
298,BIKE,41.43463,2.181747,Andreu Nin,25
309,BIKE,41.37674,2.116973,Sant Ramón Nonat,2
317,BIKE,41.425566,2.200693,Rambla Prim,17
337,BIKE,41.398719,2.120422,Carme Karr,23
341,BIKE,41.434191,2.205886,Passeig Enric Sanchís,4
358,BIKE,41.387225,2.17927,Gombau,5
371,BIKE,41.404027,2.181264,Carrer dels Enamorats,21
374,BIKE,41.395,2.16123,Passeig de Gràcia,7
407,BIKE,41.388471,2.192835,Ramon Trias Fargas,21
460,BIKE-ELECTRIC,41.385702,2.177316,(PK) AV. FRANCESC CAMBÓ,1
78,BIKE,41.385598,2.16338,Pl. Universitat,17
83,BIKE,41.384075,2.153654,Comte Borrell,7
153,BIKE,41.401778,2.200769,Pujades,15
157,BIKE,41.412947,2.217819,C/ LLULL - RBLA. PRIM,0
213,BIKE,41.393783,2.135078,Sant Fe de Nou Mèxic,32
231,BIKE,41.407202,2.163476,Pi i Margall,2
232,BIKE,41.373509,2.171002,Vilà i Vilà,4
234,BIKE,41.371515,2.162166,Passeig de l'Exposició,19
251,BIKE,41.425405,2.185226,Cardenal Tedeschini,13
288,BIKE,41.429636,2.174487,Pl. Virrei Amat,7
298,BIKE,41.43463,2.181747,Andreu Nin,27
314,BIKE,41.37836,2.129737,Rambla del Brasil,2
359,BIKE,41.390021,2.177572,Méndez Núñez,11
424,BIKE,41.379632,2.192662,"Passeig Marítim de la Barceloneta, devant del 5-7",13
425,BIKE,41.37652,2.1749,Carrer de Cervelló,5
28,BIKE,41.405422,2.17064,Sardenya,15
33,BIKE,41.376862,2.190773,Pontevedra,7
82,BIKE,41.379016,2.153799,Rocafort,8
106,BIKE,41.405587,2.162317,Pl. Joanic,13
169,BIKE,41.389896,2.200055,Avda. Litoral,27
177,BIKE,41.411089,2.181119,Rosselló,10
197,BIKE,41.387295,2.141539,Gelabert,12
210,BIKE,41.37453,2.142356,Vilardell,1
233,BIKE,41.371965,2.166871,Nou de la Rambla,11
253,BIKE,41.429977,2.191821,Onze de Setembre,11
255,BIKE,41.431183,2.185852,Irlanda,11
298,BIKE,41.43463,2.181747,Andreu Nin,29
345,BIKE,41.363093,2.139771,Pl. Teresa de Claramunt,0
374,BIKE,41.395,2.16123,Passeig de Gràcia,15
385,BIKE,41.387978,2.155266,Casanova,15
390,BIKE,41.386955,2.18195,Comerç,10
425,BIKE,41.37652,2.1749,Carrer de Cervelló,4
484,BIKE-ELECTRIC,41.388101,2.166997,(PK) RAMBLA CATALUNYA - RDA. UNIVERSITAT,9
4,BIKE,41.39347,2.18149,Ribes,7
20,BIKE,41.410166,2.175759,Cartagena,0
62,BIKE,41.387142,2.168858,Pl. Catalunya,19
82,BIKE,41.379016,2.153799,Rocafort,6
102,BIKE,41.39218,2.14213,Av. Diagonal,20
110,BIKE,41.385377,2.154878,Avda. Roma,3
156,BIKE,41.409017,2.20881,Diagonal,16
163,BIKE,41.3942,2.20077,Avda. Icaria,17
165,BIKE,41.399196,2.204253,Carrer del Doctor Trueta,13
192,BIKE,41.378629,2.133467,Joan Güell,6
194,BIKE,41.381013,2.132319,Joan Güell,19
197,BIKE,41.387295,2.141539,Gelabert,14
211,BIKE,41.398848,2.190291,Sancho de Ávila,14
262,BIKE,41.379821,2.152496,Rocafort,1
298,BIKE,41.43463,2.181747,Andreu Nin,28
302,BIKE,41.39065,2.111615,Cavallers,7
315,BIKE,41.415617,2.181966,Guinardó,10
320,BIKE,41.401118,2.147989,Vía Augusta,8
322,BIKE,41.400977,2.13907,Santaló,11
340,BIKE,41.436145,2.204634,Sant Adrià,7
343,BIKE,41.438886,2.199598,Campana de la Maquinista,27
350,BIKE,41.391833,2.14812,Villarroel,14
360,BIKE,41.395213,2.172984,Bailén,11
373,BIKE,41.375073,2.161305,Av. Paral.lel,2
381,BIKE,41.381607,2.167667,Agustí Duran i Sanpere,4
397,BIKE,41.388894,2.199334,Av. Del Litoral,12
402,BIKE,41.380565,2.182119,Passeig de Colom,18
457,BIKE-ELECTRIC,41.401519,2.134235,(PK) C/ DE JOSEP BALARÍ,6
478,BIKE-ELECTRIC,41.3798,2.1891,(PK) C/ DEL BALUARD,11
492,BIKE-ELECTRIC,41.394232,2.175278,PL. DE TETUAN,17
23,BIKE,41.392526,2.171812,Bruc,8
83,BIKE,41.384075,2.153654,Comte Borrell,4
131,BIKE,41.422808,2.206036,Rambla Guipúscoa,12
156,BIKE,41.409017,2.20881,Diagonal,13
165,BIKE,41.399196,2.204253,Carrer del Doctor Trueta,16
210,BIKE,41.37453,2.142356,Vilardell,0
231,BIKE,41.407202,2.163476,Pi i Margall,1
233,BIKE,41.371965,2.166871,Nou de la Rambla,10
253,BIKE,41.429977,2.191821,Onze de Setembre,10
261,BIKE,41.382206,2.160644,Villarroel,6
309,BIKE,41.37674,2.116973,Sant Ramón Nonat,1
314,BIKE,41.37836,2.129737,Rambla del Brasil,0
316,BIKE,41.422212,2.198316,Cantàbria,7
324,BIKE,41.396938,2.136258,Reina Victoria,2
339,BIKE,41.401662,2.205277,Ramon Turró,13
371,BIKE,41.404027,2.181264,Carrer dels Enamorats,15
391,BIKE,41.422873,2.191204,Sagrera,21
397,BIKE,41.388894,2.199334,Av. Del Litoral,14
28,BIKE,41.405422,2.17064,Sardenya,12
31,BIKE,41.37481,2.18895,Plaça del Mar,17
65,BIKE,41.387678,2.169587,Pl. Catalunya,21
82,BIKE,41.379016,2.153799,Rocafort,3
131,BIKE,41.422808,2.206036,Rambla Guipúscoa,10
147,BIKE,41.416018,2.212658,Rambla Prim,18
156,BIKE,41.409017,2.20881,Diagonal,12
163,BIKE,41.3942,2.20077,Avda. Icaria,19
183,BIKE,41.372338,2.141875,Gavà,0
251,BIKE,41.425405,2.185226,Cardenal Tedeschini,12
302,BIKE,41.39065,2.111615,Cavallers,9
316,BIKE,41.422212,2.198316,Cantàbria,6
324,BIKE,41.396938,2.136258,Reina Victoria,3
329,BIKE,41.402879,2.128541,Carrer de les Escoles Pies,18
397,BIKE,41.388894,2.199334,Av. Del Litoral,19
463,BIKE-ELECTRIC,41.375244,2.169795,(PK) C/ DE L´ABAT SAFONT,2
6,BIKE,41.391349,2.18061,Pg Lluís Companys,24
24,BIKE,41.400659,2.179111,Marina,15
71,BIKE,41.381931,2.162969,Floridablanca,3
93,BIKE,41.375454,2.149786,Gran Via,21
102,BIKE,41.39218,2.14213,Av. Diagonal,22
126,BIKE,41.380641,2.182243,Passeig de Colom,16
128,BIKE,41.415581,2.19581,Rambla Guipúscoa,0
151,BIKE,41.40065,2.19719,Pallars,16
250,BIKE,41.425905,2.19115,Portugal,5
251,BIKE,41.425405,2.185226,Cardenal Tedeschini,11
253,BIKE,41.429977,2.191821,Onze de Setembre,9
261,BIKE,41.382206,2.160644,Villarroel,7
269,BIKE,41.448128,2.192826,Via Barcino,1
284,BIKE,41.389503,2.131454,Ada. Diagonal,27
316,BIKE,41.422212,2.198316,Cantàbria,5
334,BIKE,41.400722,2.123268,Via Augusta,2
337,BIKE,41.398719,2.120422,Carme Karr,24
338,BIKE,41.397572,2.119506,Avinguda de J.Foix,24
424,BIKE,41.379632,2.192662,"Passeig Marítim de la Barceloneta, devant del 5-7",25
425,BIKE,41.37652,2.1749,Carrer de Cervelló,2
82,BIKE,41.379016,2.153799,Rocafort,0
91,BIKE,41.380452,2.158403,Comte Borrell,13
132,BIKE,41.408439,2.192173,Pl. Valentí Amirall,3
139,BIKE,41.418035,2.206023,Gran Vía,10
150,BIKE,41.406549,2.203112,Espronceda,27
156,BIKE,41.409017,2.20881,Diagonal,14
161,BIKE,41.395009,2.196308,Ramon Turro,20
197,BIKE,41.387295,2.141539,Gelabert,16
251,BIKE,41.425405,2.185226,Cardenal Tedeschini,10
261,BIKE,41.382206,2.160644,Villarroel,4
262,BIKE,41.379821,2.152496,Rocafort,0
288,BIKE,41.429636,2.174487,Pl. Virrei Amat,12
294,BIKE,41.436373,2.170678,Seu del Districte (Nou Barris),13
296,BIKE,41.436505,2.183877,Carrer de Rosselló i Porcel,25
314,BIKE,41.37836,2.129737,Rambla del Brasil,3
316,BIKE,41.422212,2.198316,Cantàbria,3
325,BIKE,41.39493,2.130325,Alt de Gironella,10
332,BIKE,41.399822,2.12809,Doctor Roux,15
374,BIKE,41.395,2.16123,Passeig de Gràcia,31
385,BIKE,41.387978,2.155266,Casanova,29
421,BIKE,41.377845,2.13923,Plaça de Joan Peiró,17
424,BIKE,41.379632,2.192662,"Passeig Marítim de la Barceloneta, devant del 5-7",26
467,BIKE-ELECTRIC,41.38582,2.194135,(PK) C/ DEL DR. AIGUADER,11
44,BIKE,41.402165,2.187136,Av Meridiana,9
63,BIKE,41.386439,2.169417,Pl. Catalunya,24
69,BIKE,41.386814,2.195689,Avda. Litoral,33
82,BIKE,41.379016,2.153799,Rocafort,2
83,BIKE,41.384075,2.153654,Comte Borrell,2
89,BIKE,41.387953,2.150169,Rosselló,14
100,BIKE,41.379135,2.14409,Tarragona,12
139,BIKE,41.418035,2.206023,Gran Vía,8
145,BIKE,41.40982,2.202904,Pere IV,16
147,BIKE,41.416018,2.212658,Rambla Prim,19
214,BIKE,41.395251,2.133541,José de Agulló,18
261,BIKE,41.382206,2.160644,Villarroel,1
268,BIKE,41.445705,2.192892,Fernando Pessoa,10
294,BIKE,41.436373,2.170678,Seu del Districte (Nou Barris),14
307,BIKE,41.379135,2.113505,Pintor Ribalta,32
316,BIKE,41.422212,2.198316,Cantàbria,2
318,BIKE,41.413406,2.171331,Cartagena,15
320,BIKE,41.401118,2.147989,Vía Augusta,18
325,BIKE,41.39493,2.130325,Alt de Gironella,11
328,BIKE,41.40293,2.13427,Artesa de Segre,7
332,BIKE,41.399822,2.12809,Doctor Roux,0
334,BIKE,41.400722,2.123268,Via Augusta,4
338,BIKE,41.397572,2.119506,Avinguda de J.Foix,25
341,BIKE,41.434191,2.205886,Passeig Enric Sanchís,3
354,BIKE,41.37592,2.13008,Rambla del Brasil,3
360,BIKE,41.395213,2.172984,Bailén,9
395,BIKE,41.386009,2.170212,Pl. Catalunya,28
398,BIKE,41.381011,2.193502,Passeig Marítim de la Barceloneta,25
428,BIKE,41.398389,2.196261,Carrer Pujades,20
18,BIKE,41.406086,2.174167,Rosselló,6
41,BIKE,41.379326,2.189906,Pl. Poeta Boscà/Atlàntida,11
82,BIKE,41.379016,2.153799,Rocafort,1
83,BIKE,41.384075,2.153654,Comte Borrell,1
89,BIKE,41.387953,2.150169,Rosselló,12
123,BIKE,41.398013,2.166978,Girona,12
124,BIKE,41.370297,2.187808,Passeig Joan de Borbó,21
143,BIKE,41.40325,2.19606,Sancho de Ávila,12
188,BIKE,41.375471,2.135543,Pl. Sants (Ps. S. Antoni),9
254,BIKE,41.429985,2.190163,Gran de Sant Andreu,12
261,BIKE,41.382206,2.160644,Villarroel,0
268,BIKE,41.445705,2.192892,Fernando Pessoa,5
280,BIKE,41.413986,2.177842,Sant Antoni Mª Claret,5
290,BIKE,41.437094,2.174047,Plaça dels Jardins d'Alfàbia,1
318,BIKE,41.413406,2.171331,Cartagena,2
328,BIKE,41.40293,2.13427,Artesa de Segre,8
333,BIKE,41.395632,2.125106,Passatge de Senillosa,1
352,BIKE,41.36335,2.134144,Radi,18
395,BIKE,41.386009,2.170212,Pl. Catalunya,29
464,BIKE-ELECTRIC,41.427727,2.177205,"(PK) C/ DE RAMON ALBÓ, 77s",3
14,BIKE,41.384675,2.185039,Avinguda del Marques Argentera,22
48,BIKE,41.395261,2.18708,Meridiana,3
132,BIKE,41.408439,2.192173,Pl. Valentí Amirall,0
133,BIKE,41.407411,2.192819,Gran Vía,2
190,BIKE,41.39606,2.207803,Avinguda Litoral,27
210,BIKE,41.37453,2.142356,Vilardell,3
268,BIKE,41.445705,2.192892,Fernando Pessoa,8
291,BIKE,41.425897,2.17505,Cubelles,20
302,BIKE,41.39065,2.111615,Cavallers,12
325,BIKE,41.39493,2.130325,Alt de Gironella,12
327,BIKE,41.405,2.13453,Reus,0
340,BIKE,41.436145,2.204634,Sant Adrià,6
408,BIKE,41.388609,2.19231,"Villena, 11",33
426,BIKE,41.398305,2.183023,Carrer de Ribes,15
428,BIKE,41.398389,2.196261,Carrer Pujades,19
484,BIKE-ELECTRIC,41.388101,2.166997,(PK) RAMBLA CATALUNYA - RDA. UNIVERSITAT,10
491,BIKE-ELECTRIC,41.37252,2.12898,(PK) C/ DE CARRERAS I CANDI,4
18,BIKE,41.406086,2.174167,Rosselló,5
139,BIKE,41.418035,2.206023,Gran Vía,7
268,BIKE,41.445705,2.192892,Fernando Pessoa,18
290,BIKE,41.437094,2.174047,Plaça dels Jardins d'Alfàbia,0
327,BIKE,41.405,2.13453,Reus,1
340,BIKE,41.436145,2.204634,Sant Adrià,5
352,BIKE,41.36335,2.134144,Radi,17
360,BIKE,41.395213,2.172984,Bailén,8
366,BIKE,41.393037,2.14358,Pau Casals,27
395,BIKE,41.386009,2.170212,Pl. Catalunya,30
420,BIKE,41.374213,2.148082,Gran Via,12
464,BIKE-ELECTRIC,41.427727,2.177205,"(PK) C/ DE RAMON ALBÓ, 77s",2
32,BIKE,41.373698,2.188927,Plaça del Mar,27
118,BIKE,41.392212,2.187847,Sardenya,17
131,BIKE,41.422808,2.206036,Rambla Guipúscoa,3
138,BIKE,41.416966,2.205397,Gran Vía,11
206,BIKE,41.389845,2.13284,Avda. Diagonal,32
210,BIKE,41.37453,2.142356,Vilardell,2
211,BIKE,41.398848,2.190291,Sancho de Ávila,12
214,BIKE,41.395251,2.133541,José de Agulló,8
219,BIKE,41.397812,2.147585,Carre Laforja,13
260,BIKE,41.43618,2.192952,Plaça de l'Estació,22
261,BIKE,41.382206,2.160644,Villarroel,2
318,BIKE,41.413406,2.171331,Cartagena,3
337,BIKE,41.398719,2.120422,Carme Karr,0
352,BIKE,41.36335,2.134144,Radi,16
420,BIKE,41.374213,2.148082,Gran Via,11
426,BIKE,41.398305,2.183023,Carrer de Ribes,13
193,BIKE,41.381311,2.128912,Figols,19
221,BIKE,41.402535,2.152519,Gran de Gràcia,9
228,BIKE,41.40694,2.155794,Pl. Del Nord,3
234,BIKE,41.371515,2.162166,Passeig de l'Exposició,3
255,BIKE,41.431183,2.185852,Irlanda,10
260,BIKE,41.43618,2.192952,Plaça de l'Estació,25
261,BIKE,41.382206,2.160644,Villarroel,3
314,BIKE,41.37836,2.129737,Rambla del Brasil,1
394,BIKE,41.38733,2.16305,Diputació,27
420,BIKE,41.374213,2.148082,Gran Via,10
18,BIKE,41.406086,2.174167,Rosselló,4
55,BIKE,41.381154,2.173497,La Rambla,12
120,BIKE,41.404666,2.176515,Lepant,2
163,BIKE,41.3942,2.20077,Avda. Icaria,26
174,BIKE,41.40061,2.210461,Passeig de Garcia Fària,24
234,BIKE,41.371515,2.162166,Passeig de l'Exposició,1
269,BIKE,41.448128,2.192826,Via Barcino,0
295,BIKE,41.43345,2.1715,Sant Iscle,11
300,BIKE,41.431593,2.176909,Carrer de Maladeta,0
312,BIKE,41.379046,2.123253,Arizala,23
316,BIKE,41.422212,2.198316,Cantàbria,1
335,BIKE,41.393639,2.123224,Santa Amèlia,18
18,BIKE,41.406086,2.174167,Rosselló,3
39,BIKE,41.381046,2.186576,Pl. Pau Vila,18
81,BIKE,41.378915,2.149174,Vilamarí davant,1
137,BIKE,41.414758,2.201538,"Gran Vía, 1041/ Selva de Mar",12
200,BIKE,41.383756,2.131273,Can bruixa,0
219,BIKE,41.397812,2.147585,Carre Laforja,14
234,BIKE,41.371515,2.162166,Passeig de l'Exposició,0
252,BIKE,41.429953,2.193185,Rambla Onze de Setembre,7
255,BIKE,41.431183,2.185852,Irlanda,8
295,BIKE,41.43345,2.1715,Sant Iscle,10
333,BIKE,41.395632,2.125106,Passatge de Senillosa,2
372,BIKE,41.400167,2.184362,Ribes,5
384,BIKE,41.380708,2.146793,Vilamarí,7
428,BIKE,41.398389,2.196261,Carrer Pujades,18
470,BIKE-ELECTRIC,41.397921,2.125411,(PK) C/ CARDENAL DE SENTMENAT,4
18,BIKE,41.406086,2.174167,Rosselló,2
81,BIKE,41.378915,2.149174,Vilamarí davant,0
194,BIKE,41.381013,2.132319,Joan Güell,18
197,BIKE,41.387295,2.141539,Gelabert,4
280,BIKE,41.413986,2.177842,Sant Antoni Mª Claret,4
292,BIKE,41.430036,2.171974,Amilcar,8
295,BIKE,41.43345,2.1715,Sant Iscle,13
312,BIKE,41.379046,2.123253,Arizala,22
347,BIKE,41.359496,2.14182,Alts Forns,27
475,BIKE-ELECTRIC,41.408528,2.169385,(PK) C/ DE LA MARINA,2
18,BIKE,41.406086,2.174167,Rosselló,1
94,BIKE,41.375619,2.149889,Gran Via,7
217,BIKE,41.398463,2.143924,Rector Ubach,15
226,BIKE,41.403465,2.161096,Montmany,7
272,BIKE,41.432552,2.18429,Concepció Arenal,0
302,BIKE,41.39065,2.111615,Cavallers,14
347,BIKE,41.359496,2.14182,Alts Forns,28
194,BIKE,41.381013,2.132319,Joan Güell,17
202,BIKE,41.385331,2.128737,Carrer de les Corts,16
295,BIKE,41.43345,2.1715,Sant Iscle,12
312,BIKE,41.379046,2.123253,Arizala,21
318,BIKE,41.413406,2.171331,Cartagena,4
367,BIKE,41.385057,2.137331,Sentmenat,17
424,BIKE,41.379632,2.192662,"Passeig Marítim de la Barceloneta, devant del 5-7",27
61,BIKE,41.390143,2.164946,Rambla Catalunya,26
315,BIKE,41.415617,2.181966,Guinardó,3
341,BIKE,41.434191,2.205886,Passeig Enric Sanchís,23
459,BIKE-ELECTRIC,41.393941,2.181443,(PK) C/ D'ALÍ BEI,5
74,BIKE,41.390062,2.143272,Josep Tarradellas,21
79,BIKE,41.38547,2.16333,Pl. Universitat,23
216,BIKE,41.396809,2.144534,Madrazo,1
222,BIKE,41.40124,2.157483,Carrer del Canó,10
283,BIKE,41.42968,2.16157,Carrer Fulton,4
321,BIKE,41.403054,2.144549,Carrer de Sant Hermenegild,2
457,BIKE-ELECTRIC,41.401519,2.134235,(PK) C/ DE JOSEP BALARÍ,10
283,BIKE,41.42968,2.16157,Carrer Fulton,3
321,BIKE,41.403054,2.144549,Carrer de Sant Hermenegild,3
472,BIKE-ELECTRIC,41.407353,2.151341,(PK) C/ DEL TORRENT DE L´OLLA,2
105,BIKE,41.389069,2.173424,PL. Urquinaona,20
483,BIKE-ELECTRIC,41.401752,2.160748,(PK) C/ DE SIRACUSA,1
224,BIKE,41.399945,2.164389,Girona,13
227,BIKE,41.407837,2.158678,Torrent de Les Flors,4
319,BIKE,41.393713,2.145584,Saguès,7
347,BIKE,41.359496,2.14182,Alts Forns,30
227,BIKE,41.407837,2.158678,Torrent de Les Flors,5
256,BIKE,41.435998,2.189524,Malats,23
319,BIKE,41.393713,2.145584,Saguès,9
43,BIKE,41.40541,2.18712,Av Meridiana,24
55,BIKE,41.381154,2.173497,La Rambla,16
119,BIKE,41.396684,2.182447,Sardenya,15
209,BIKE,41.385755,2.161004,Diputació,1
55,BIKE,41.381154,2.173497,La Rambla,18
105,BIKE,41.389069,2.173424,PL. Urquinaona,18
129,BIKE,41.37709,2.16124,Manso,2
260,BIKE,41.43618,2.192952,Plaça de l'Estació,24
280,BIKE,41.413986,2.177842,Sant Antoni Mª Claret,3
380,BIKE,41.385463,2.174252,Duran i Bas,23
55,BIKE,41.381154,2.173497,La Rambla,17
69,BIKE,41.386814,2.195689,Avda. Litoral,32
90,BIKE,41.38834,2.150825,Rosselló,4
119,BIKE,41.396684,2.182447,Sardenya,16
209,BIKE,41.385755,2.161004,Diputació,0
216,BIKE,41.396809,2.144534,Madrazo,11
221,BIKE,41.402535,2.152519,Gran de Gràcia,11
283,BIKE,41.42968,2.16157,Carrer Fulton,5
291,BIKE,41.425897,2.17505,Cubelles,5
336,BIKE,41.395274,2.120973,Caponata,3
51,BIKE,41.384054,2.169019,Pl. Vicenç Martorell,17
119,BIKE,41.396684,2.182447,Sardenya,17
219,BIKE,41.397812,2.147585,Carre Laforja,15
222,BIKE,41.40124,2.157483,Carrer del Canó,9
236,BIKE,41.375127,2.152769,Avinguda Paral.lel,13
242,BIKE,41.424451,2.177284,Ramon Albó,14
252,BIKE,41.429953,2.193185,Rambla Onze de Setembre,8
280,BIKE,41.413986,2.177842,Sant Antoni Mª Claret,2
282,BIKE,41.427561,2.166022,Font d'en Fargas,4
341,BIKE,41.434191,2.205886,Passeig Enric Sanchís,22
366,BIKE,41.393037,2.14358,Pau Casals,26
388,BIKE,41.380593,2.167418,Riera Alta,8
472,BIKE-ELECTRIC,41.407353,2.151341,(PK) C/ DEL TORRENT DE L´OLLA,1
62,BIKE,41.387142,2.168858,Pl. Catalunya,18
179,BIKE,41.363511,2.13677,Pg. Zona Franca,6
236,BIKE,41.375127,2.152769,Avinguda Paral.lel,11
298,BIKE,41.43463,2.181747,Andreu Nin,33
319,BIKE,41.393713,2.145584,Saguès,8
321,BIKE,41.403054,2.144549,Carrer de Sant Hermenegild,4
347,BIKE,41.359496,2.14182,Alts Forns,26
175,BIKE,41.40666,2.20956,Llull / Provençals,25
197,BIKE,41.387295,2.141539,Gelabert,5
201,BIKE,41.387787,2.134341,Numància,32
219,BIKE,41.397812,2.147585,Carre Laforja,16
236,BIKE,41.375127,2.152769,Avinguda Paral.lel,10
255,BIKE,41.431183,2.185852,Irlanda,7
280,BIKE,41.413986,2.177842,Sant Antoni Mª Claret,1
302,BIKE,41.39065,2.111615,Cavallers,15
322,BIKE,41.400977,2.13907,Santaló,13
41,BIKE,41.379326,2.189906,Pl. Poeta Boscà/Atlàntida,18
108,BIKE,41.402314,2.164961,Indústria,3
165,BIKE,41.399196,2.204253,Carrer del Doctor Trueta,18
198,BIKE,41.384426,2.133682,Vallespir,13
200,BIKE,41.383756,2.131273,Can bruixa,1
256,BIKE,41.435998,2.189524,Malats,22
282,BIKE,41.427561,2.166022,Font d'en Fargas,6
294,BIKE,41.436373,2.170678,Seu del Districte (Nou Barris),15
319,BIKE,41.393713,2.145584,Saguès,10
387,BIKE,41.395796,2.178784,Nàpols,6
420,BIKE,41.374213,2.148082,Gran Via,9
81,BIKE,41.378915,2.149174,Vilamarí davant,2
153,BIKE,41.401778,2.200769,Pujades,25
211,BIKE,41.398848,2.190291,Sancho de Ávila,17
222,BIKE,41.40124,2.157483,Carrer del Canó,11
236,BIKE,41.375127,2.152769,Avinguda Paral.lel,12
238,BIKE,41.415684,2.190986,Espronceda,3
253,BIKE,41.429977,2.191821,Onze de Setembre,8
256,BIKE,41.435998,2.189524,Malats,21
260,BIKE,41.43618,2.192952,Plaça de l'Estació,23
263,BIKE,41.437814,2.191039,Pg.Torras i Bages,11
282,BIKE,41.427561,2.166022,Font d'en Fargas,7
318,BIKE,41.413406,2.171331,Cartagena,11
322,BIKE,41.400977,2.13907,Santaló,15
356,BIKE,41.413425,2.163411,Camèlies,5
20,BIKE,41.410166,2.175759,Cartagena,3
76,BIKE,41.391751,2.153123,Còrsega,28
119,BIKE,41.396684,2.182447,Sardenya,18
138,BIKE,41.416966,2.205397,Gran Vía,12
278,BIKE,41.409815,2.171621,Travessera de Gràcia,18
286,BIKE,41.403103,2.191428,Bolívia,9
290,BIKE,41.437094,2.174047,Plaça dels Jardins d'Alfàbia,2
291,BIKE,41.425897,2.17505,Cubelles,6
292,BIKE,41.430036,2.171974,Amilcar,11
313,BIKE,41.375366,2.129847,Feliu de Casanova,5
358,BIKE,41.387225,2.17927,Gombau,13
362,BIKE,41.397006,2.17057,Bailén,15
367,BIKE,41.385057,2.137331,Sentmenat,18
381,BIKE,41.381607,2.167667,Agustí Duran i Sanpere,8
418,BIKE,41.390943,2.180251,Passeig de Lluís Companys,17
426,BIKE,41.398305,2.183023,Carrer de Ribes,8
96,BIKE,41.374152,2.148154,Gran Via,9
119,BIKE,41.396684,2.182447,Sardenya,19
151,BIKE,41.40065,2.19719,Pallars,10
153,BIKE,41.401778,2.200769,Pujades,26
